pdf,column,model,category,ground_truth,predicted,correctness,completeness,overall,reason
NCT00268476_James_STAMPEDE_IJC'22,Median Age (years) | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,67,67 (62-71),0.0,1.0,0.5,"GT has one number: 67. Pred has three numbers: 67, 62, and 71. The number 67 in Pred matches the number 67 in GT. However, Pred also contains extra numbers (62 and 71) that are not in GT. Therefore, correctness is 0.0. Completeness is 1.0 because the GT number (67) is present in the prediction."
NCT00268476_James_STAMPEDE_IJC'22,PFS Rate (%) | Overall | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,37% event-free at 5 years (95% CI 33–42),Progression-free survival rate at 5 years: 37% (95% CI: 33-42). Hazard Ratio: Reference. Events: 323. Restricted Mean Survival Time (RMST): 47 months (95% CI: 43-51).,0.0,1.0,0.5,"All numbers in GT (37, 33, 42) are present in Pred. However, Pred contains additional numbers (323, 47, 43, 51) that are not in GT. Therefore, correctness is 3/7 = 0.0 and completeness is 3/3 = 1.0."
NCT00268476_James_STAMPEDE_IJC'22,PFS Rate (%) | Overall | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,54% event-free at 5 years (95% CI 50–59),"Hazard Ratio (vs SOC-alone): 0.58 (95% CI: 0.49-0.69, P <.0001). Progression-free survival rate at 5 years: 54% (95% CI: 50-59). Events: 241. Restricted Mean Survival Time (RMST): 62 months (95% CI: 59-66).",0.0,1.0,0.5,"All numbers in GT (54, 50, 59) are present in Pred. However, Pred contains additional numbers (0.58, 0.49, 0.69, 241, 62, 59, 66) that are not in GT. Therefore, correctness is 3/10 = 0.0 and completeness is 3/3 = 1.0."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Androgen biosynthesis inhibitor + corticosteroid,Hormone Therapy,0.5,0.5,0.5,"""Hormone Therapy"" is a broader category that encompasses ""Androgen biosynthesis inhibitor + corticosteroid"". While related, it doesn't fully capture the specific treatment class."
NCT00268476_James_STAMPEDE_IJC'22,Trial,Gemini 2.5 Flash (free-form),structured_text,STAMPEDE “abiraterone comparison” in metastatic (M1) patients,STAMPEDE randomised trial (NCT00268476),0.5,0.5,0.5,"The prediction includes the STAMPEDE trial name but provides the NCT number instead of the ""abiraterone comparison"" detail and patient population. It captures some information but misses key aspects."
NCT00268476_James_STAMPEDE_IJC'22,Trial,Gemini 2.5 Flash (native),structured_text,STAMPEDE “abiraterone comparison” in metastatic (M1) patients,STAMPEDE randomised trial (NCT00268476),0.5,0.5,0.5,"The prediction includes the STAMPEDE trial name but adds additional information (randomised trial and NCT number). The GT specifies ""abiraterone comparison"" and ""metastatic (M1) patients"" which is not captured in the prediction."
NCT00268476_James_STAMPEDE_IJC'22,Trial,LandingAI (ADE),structured_text,STAMPEDE “abiraterone comparison” in metastatic (M1) patients,STAMPEDE randomised trial,0.5,0.5,0.5,"The prediction captures the ""STAMPEDE"" and ""randomised trial"" parts. It misses the ""abiraterone comparison"" and ""in metastatic (M1) patients"" details."
NCT00268476_James_STAMPEDE_IJC'22,Type of Therapy,Gemini 2.5 Flash (free-form),structured_text,Hormonal / endocrine therapy (ADT backbone with androgen-axis targeting),Standard-of-care (SOC) alone or SOC plus abiraterone acetate (AAP),0.5,0.5,0.5,"The prediction mentions ""Standard-of-care (SOC) alone or SOC plus abiraterone acetate (AAP)"". While abiraterone acetate is a hormonal therapy, the ""SOC alone"" part is too broad and doesn't fully capture the specific type of hormonal therapy described in the GT (ADT backbone with androgen-axis targeting). The prediction includes additional information not present in the GT."
NCT00309985_Kriayako_CHAARTED_JCO'18,Class of Agent in Treatment Arm 1,Gemini 2.5 Flash (free-form),structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Chemohormonal therapy (Androgen-deprivation therapy plus docetaxel),0.5,0.5,0.5,"The GT specifies cytotoxic chemotherapy, specifically docetaxel. The prediction identifies chemohormonal therapy, which includes docetaxel but also ADT. While docetaxel is present, the broader classification is different."
NCT00309985_Kriayako_CHAARTED_JCO'18,Class of Agent in Treatment Arm 1,Gemini 2.5 Flash (native),structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Chemohormonal therapy (docetaxel and androgen-deprivation therapy),0.5,0.5,0.5,"The prediction includes docetaxel, but also mentions androgen-deprivation therapy, which is not specified as part of the ""Class of Agent in Treatment Arm 1"" in the GT. The GT specifies cytotoxic chemotherapy, while the prediction uses chemohormonal therapy."
NCT00309985_Kriayako_CHAARTED_JCO'18,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,397 (100%),390 (98.2%),0.5,0.5,0.5,"GT numbers: 397, 100; Pred numbers: 390, 98.2; 390 is within tolerance of 397 (397 +/- 0.1 = 396.9 - 397.1 is not met); 98.2 is within tolerance of 100 (100 +/- 2% = 98 - 102 is met); Correctness: 0.5 (One number is within tolerance, one is not); Completeness: 0.5 (One GT number is captured within tolerance, one is not)"
NCT00309985_Kriayako_CHAARTED_JCO'18,Secondary Endpoint(s),Gemini 2.5 Flash (native),structured_text,Time to CRPC; time to clinical progression; PSA response,"time to development of CRPC, defined either serologically or clinically from the time of random assignment until PSA progression, development of worsening symptoms, evidence of radiographic progression, or patient's deterioration as per investigator's opinion.",0.5,0.5,0.5,The prediction captures 'time to CRPC' but provides a more detailed definition. It also includes elements of 'time to clinical progression' but not explicitly. 'PSA response' is missing.
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Chemotherapy (taxane),Chemohormonal Therapy (androgen-deprivation therapy in combination with docetaxel) and Androgen-Deprivation Therapy (ADT) alone,0.5,0.5,0.5,"The prediction includes ""docetaxel"", which is a taxane chemotherapy. It also includes ADT, which is hormonal therapy. The GT only specifies the chemotherapy aspect. The prediction is partially correct, but also includes additional information."
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Class,Gemini 2.5 Flash (native),structured_text,Chemotherapy (taxane),Chemohormonal therapy (ADT in combination with docetaxel) and ADT alone,0.5,0.5,0.5,"The prediction includes more information than the GT. The GT focuses on the chemotherapy aspect (taxane), while the prediction describes chemohormonal therapy and ADT alone."
NCT00309985_Kriayako_CHAARTED_JCO'18,Type of Therapy,LandingAI (ADE),structured_text,Chemohormonal therapy (ADT + docetaxel),Chemohormonal therapy versus androgen ablation,0.5,0.5,0.5,"The prediction includes ""Chemohormonal therapy"" which is correct, but then incorrectly states ""versus androgen ablation"". The GT specifies the components of the chemohormonal therapy. The prediction only partially captures the GT."
NCT00309985_Kriayako_CHAARTED_JCO'18,Volume of disease - N (%) | High | Control,LandingAI (ADE),numeric_tolerance,250 (63.6%),250,0.5,0.5,0.5,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Kriayako_CHAARTED_JCO'18,Volume of disease - N (%) | High | Treatment,LandingAI (ADE),numeric_tolerance,263 (66.2%),263,0.5,0.5,0.5,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Kriayako_CHAARTED_JCO'18,Volume of disease - N (%) | Low | Control,LandingAI (ADE),numeric_tolerance,143 (36.4%),143,0.5,0.5,0.5,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Class of Agent in Treatment Arm 1,Gemini 2.5 Flash (free-form),structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Chemohormonal Therapy (Androgen-deprivation therapy plus docetaxel),0.5,0.5,0.5,"The prediction includes ""docetaxel"" which is a key element from the GT. However, it classifies the treatment as ""Chemohormonal Therapy"" which is not entirely accurate based on the GT's description of ""Cytotoxic chemotherapy"". The inclusion of ADT in the prediction is relevant to the overall treatment context but not the primary class."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Class of Agent in Treatment Arm 1,Gemini 2.5 Flash (native),structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Androgen-deprivation therapy (ADT) and docetaxel,0.5,0.5,0.5,"The prediction includes docetaxel, which is correct. However, it also includes ADT, which is not a cytotoxic chemotherapy. Therefore, some of the predicted information is correct, and some is not. The GT specifies ""taxane - docetaxel"" which is a specific type of cytotoxic chemotherapy, while the prediction only mentions docetaxel."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Class of Agent in Treatment Arm 1,LandingAI (ADE),structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Chemohormonal (Docetaxel + ADT),0.5,0.5,0.5,"The prediction identifies ""Chemohormonal (Docetaxel + ADT)"", which is related to the GT's ""Cytotoxic chemotherapy (taxane – docetaxel)"". While not a direct match, it captures the essence of the treatment approach. However, it doesn't explicitly state ""cytotoxic chemotherapy""."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Secondary Endpoint(s),Gemini 2.5 Flash (free-form),structured_text,Time to castration-resistant prostate cancer; time to clinical progression; PSA response; safety,"The proportion of patients who had a decrease in the PSA level to less than 0.2 ng per milliliter at 12 months, and the median time to the development of castration-resistant prostate cancer (biochemical, symptomatic, or radiographic).",0.5,0.5,0.5,"The prediction includes 'time to the development of castration-resistant prostate cancer' which is present in the GT. However, it also includes details about PSA level decrease, which is related to PSA response but not exactly the same, and it misses 'time to clinical progression' and 'safety'."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Secondary Endpoint(s),Gemini 2.5 Flash (native),structured_text,Time to castration-resistant prostate cancer; time to clinical progression; PSA response; safety,"The proportion of patients who had a decrease in the PSA level to less than 0.2 ng per milliliter at 12 months; the median time to the development of castration-resistant prostate cancer (biochemical, symptomatic, or radiographic); and the median time to clinical progression.",0.5,0.5,0.5,"Pred includes time to castration-resistant prostate cancer and time to clinical progression, which are present in GT. PSA response is partially captured by ""decrease in PSA level"". Safety is not mentioned. Pred contains more detail than GT."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Chemotherapy (taxane),Chemohormonal Therapy,0.5,0.5,0.5,"Similar to the previous column, the prediction broadens the classification to ""Chemohormonal Therapy,"" which, while related, is not as specific as the GT's ""Chemotherapy (taxane)"". The GT focuses on the chemotherapy aspect, while the prediction includes hormonal therapy, which might be part of the broader treatment but not the primary class."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Class,Gemini 2.5 Flash (native),structured_text,Chemotherapy (taxane),Chemohormonal Therapy and Hormonal Therapy,0.5,0.5,0.5,"GT is ""Chemotherapy (taxane)"". Pred is ""Chemohormonal Therapy and Hormonal Therapy"". The prediction includes hormonal therapy, which is not specified in the ground truth. The ""chemotherapy"" part is implied in ""Chemohormonal Therapy"", but the specific taxane type is missing."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Class,LandingAI (ADE),structured_text,Chemotherapy (taxane),Chemohormonal therapy,0.5,0.5,0.5,"The prediction ""Chemohormonal therapy"" is related to chemotherapy but includes an additional component (hormonal therapy). It's not entirely incorrect, but it's not a precise match for ""Chemotherapy (taxane)"". The prediction contains some correct information (chemotherapy) but also includes extra information (hormonal therapy) not present in the ground truth. The prediction misses the specific type of chemotherapy (taxane)."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Type of Therapy,Gemini 2.5 Flash (free-form),structured_text,Chemohormonal therapy (ADT + chemotherapy),androgen-deprivation therapy (ADT) alone or ADT plus docetaxel,0.5,0.5,0.5,"The GT specifies chemohormonal therapy, which is ADT + chemotherapy. The prediction includes ADT alone and ADT plus docetaxel. ADT plus docetaxel can be considered chemohormonal therapy. However, the prediction also includes ADT alone, which is not chemohormonal therapy."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Type of Therapy,LandingAI (ADE),structured_text,Chemohormonal therapy (ADT + chemotherapy),ADT plus Docetaxel vs ADT alone,0.5,0.5,0.5,"The prediction identifies ADT and Docetaxel, which aligns with the GT's ""ADT + chemotherapy"". However, it also includes a comparison (""vs ADT alone"") which is not present in the GT for this column. Therefore, some information is correct, and some is extra."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Androgen biosynthesis inhibitor (CYP17 lyase),Androgen axis inhibitor,0.5,0.5,0.5,"The prediction is a broader category. While related, it doesn't specifically mention CYP17 lyase, which is a key detail in the GT."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Treatment Class,Gemini 2.5 Flash (native),structured_text,Androgen biosynthesis inhibitor (CYP17 lyase),Androgen Deprivation Therapy (ADT),0.5,0.5,0.5,ADT is a broader category than a specific androgen biosynthesis inhibitor.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Treatment Class,LandingAI (ADE),structured_text,Androgen biosynthesis inhibitor (CYP17 lyase),Androgen axis inhibitor,0.5,0.5,0.5,Androgen biosynthesis inhibition is a specific type of androgen axis inhibition. The prediction is a broader category.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Type of Therapy,Gemini 2.5 Flash (native),structured_text,Hormonal / endocrine therapy,androgen deprivation therapy (ADT) with orteronel or ADT with bicalutamide,0.5,0.5,0.5,"The ground truth is a general classification. The prediction provides more specific therapies. ADT is a type of hormonal/endocrine therapy. However, the prediction includes ""orteronel or bicalutamide"" which are specific drugs, not types of therapy. Therefore, some of the predicted information is correct, and some is not. The prediction does not fully capture the general nature of the ground truth."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Type of Therapy,LandingAI (ADE),structured_text,Hormonal / endocrine therapy,Androgen deprivation therapy (ADT) plus orteronel or bicalutamide,0.5,0.5,0.5,"GT is a broader category. Pred specifies a type of hormonal therapy (ADT) and adds specific drugs. While ADT falls under hormonal therapy, the addition of specific drugs makes the prediction more specific than the ground truth."
NCT01957436_Fizazi_PEACE1_Lancet'22,Add-on Treatment,Gemini 2.5 Flash (native),structured_text,Abiraterone + prednisone,"abiraterone plus prednisone, radiotherapy",0.5,0.5,0.5,The prediction includes the correct add-on treatment (abiraterone plus prednisone) but also includes an incorrect one (radiotherapy).
NCT01957436_Fizazi_PEACE1_Lancet'22,Class of Agent in Treatment Arm 1,LandingAI (ADE),structured_text,Androgen-biosynthesis inhibitor (abiraterone) + corticosteroid,Second-generation androgen signalling inhibitor,0.5,0.5,0.5,"The prediction provides a broader classification that encompasses abiraterone's mechanism of action. While not as specific as the GT, it's a related and valid classification."
NCT01957436_Fizazi_PEACE1_Lancet'22,Control Arm,Gemini 2.5 Flash (free-form),structured_text,SOC alone SOC + radiotherapy,Standard of care (androgen deprivation therapy alone or with intravenous docetaxel 75 mg/m² once every 3 weeks),0.5,0.5,0.5,"The Pred identifies the standard of care arm, including details about the specific treatment (ADT and docetaxel). The GT also includes ""SOC + radiotherapy"" as a control arm. The Pred misses this."
